author	pg_id	title	gitenberg_repo	status	reason	bytes	sha256	text_file
Amelia Barr	6806	The Hallam Succession	The-Hallam-Succession_6806	fetched		438761	d00be0046ccb0e53000ca2d5a0c95bc17267642479b6234391ee07835c14e7d1	6806.txt
Amelia Barr	7062	A Daughter of Fife	A-Daughter-of-Fife_7062	fetched		376973	2e42b0ad585fe2a1a4601a26cfdf51368cfee6810739c04c479e6afca96d9e66	7062-8.txt
Amelia Barr	9374	A Knight of the Nets	A-Knight-of-the-Nets_9374	fetched		398637	c706444b2196919ad47543b6541aa759086ed24f9c2c31c66c21e27a881fbb4f	9374.txt
Amelia Barr	14494	Scottish sketches	Scottish-sketches_14494	fetched		370806	defbc605aa770c9909bb16100306733a2c98b2af589bface9c8a015f638ef249	14494-8.txt
Amelia Barr	16222	Winter Evening Tales	Winter-Evening-Tales_16222	fetched		406805	2f6a66f2d0e0c0063274265ad9e156d66e22d60a51bacb7de00a3ea1ff692d29	16222.txt
Amelia Barr	16258	The Squire of Sandal-Side: A Pastoral Romance	The-Squire-of-Sandal-Side-A-Pastoral-Romance_16258	unavailable				
Amelia Barr	16453	The Measure of a Man	The-Measure-of-a-Man_16453	fetched		444345	de20b2e0659c5272bf39aafb9ed5d34034f2f877116b5e3d7062b31411852c23	16453-8.txt
Amelia Barr	17173	The Bow of Orange Ribbon: A Romance of New York	The-Bow-of-Orange-Ribbon-A-Romance-of-New-York_17173	unavailable				
Amelia Barr	29752	An Orkney Maid	An-Orkney-Maid_29752	fetched		374546	343b9df387d2107f91dc6f323df8b29ec2299959d60e540c849f3f6fed8ca6e3	29752-8.txt
Amelia Barr	29909	A Singer from the Sea	A-Singer-from-the-Sea_29909	fetched		527925	9798cfa4d0a4f65c244413330b232562ea03f8961aa57e604207af11cf97328f	29909-8.txt
Amelia Barr	31835	Prisoners of Conscience	Prisoners-of-Conscience_31835	fetched		344811	e3d997d582147165edfe0bd382b008e5f3cb2af51d4ae7f641a784420456aaed	31835-8.txt
Amelia Barr	32085	Christine: A Fife Fisher Girl	Christine-A-Fife-Fisher-Girl_32085	unavailable				
Amelia Barr	32135	Maids, Wives, and Bachelors	Maids-Wives-and-Bachelors_32135	fetched		353213	c7fde6b103f2c304a8e7f751b2e08c44d50e99a8b1bbd5c1641c2e5cd15332ad	32135.txt
Amelia Barr	32144	Jan Vedder's Wife	Jan-Vedder-s-Wife_32144	fetched		374650	de5090b793782f08a4fe5e8a6db3d7d3069165806ed3f8c66f46d83863d1fb09	32144.txt
Amelia Barr	33195	Was It Right to Forgive? A Domestic Romance	Was-It-Right-to-Forgive-A-Domestic-Romance_33195	unavailable				
Amelia Barr	33599	A Rose of a Hundred Leaves: A Love Story	A-Rose-of-a-Hundred-Leaves-A-Love-Story_33599	unavailable				
Amelia Barr	34628	I, Thou, and the Other One: A Love Story	I-Thou-and-the-Other-One-A-Love-Story_34628	unavailable				
Amelia Barr	35358	A Song of a Single Note: A Love Story	A-Song-of-a-Single-Note-A-Love-Story_35358	unavailable				
Amelia Barr	35706	All the Days of My Life: An Autobiography	All-the-Days-of-My-Life-An-Autobiography_35706	unavailable				
Amelia Barr	36490	A Reconstructed Marriage	A-Reconstructed-Marriage_36490	fetched		557809	5a82b3cacc6592d82e262c99ebaadac09579f01963744a943f897769750b428e	36490.txt
Amelia Barr	36538	Playing With Fire	Playing-With-Fire_36538	fetched		432831	a324768ab6c0f6978b32bb42f913ce39603996ec68b311005815de36fd5d7a3b	36538-8.txt
Amelia Barr	50089	The Paper Cap: A Story of Love and Labor	The-Paper-Cap-A-Story-of-Love-and-Labor_50089	fetched		489029	20f54228b4693293506921be2d618911d15bb7dfde1a452eaad24fd50809e199	50089-0.txt
Anatole France	1930	Penguin Island	Penguin-Island_1930	fetched		503292	c51ce2305195f0a4bcababbc1af622ff2bc5f6e87c5e6b5f7aa5f4de30746586	1930-0.txt
Anatole France	2078	Thais	Thais_2078	fetched		320293	a2ea0c229abe3c4216fc5114e213647b71b72107c243f66b2cde8289e112588e	2078-0.txt
Anatole France	2123	The Crime of Sylvestre Bonnard	The-Crime-of-Sylvestre-Bonnard_2123	fetched		418909	c83af6339846a01131b927108c3d507e1f978a375994f7142b96eebf0c0c686b	2123-0.txt
Anatole France	3919	The Red Lily — Volume 01	The-Red-Lily-Volume-01_3919	fetched		169948	a27835c7687b8356ee5925bb8156c9a70b062af019edb181e34b4af65401feff	3919.txt
Anatole France	3920	The Red Lily — Volume 02	The-Red-Lily-Volume-02_3920	fetched		153949	81ff5b4a9b56ac0b04d2a7d3028d63a5bddea0b545744b464bb2b56baa626ef8	3920.txt
Anatole France	3921	The Red Lily — Volume 03	The-Red-Lily-Volume-03_3921	fetched		160388	e10b21977c2db90b736d6eed17d5af4ee95e2e201ccb5e5cfefaa3678fb4e1f7	3921.txt
Anatole France	3922	The Red Lily — Complete	The-Red-Lily-Complete_3922	unavailable				
Anatole France	6571	The Queen Pedauque	The-Queen-Pedauque_6571	fetched		457696	c6c90bffb0c4a0915f8eef40ea3492da45bd9f85d276b4bd1bc3af06f7161d74	6571-0.txt
Anatole France	7577	Widger's Quotes and Images from The Red Lily by Anatole France	Widger-s-Quotes-and-Images-from-The-Red-Lily-by-Anatole-France_7577	unavailable				
Anatole France	11060	The Aspirations of Jean Servien	The-Aspirations-of-Jean-Servien_11060	fetched		216106	9d00ef1296ba996a657c7c05f0c6ef7a489f7713021d709afafb958d047bbe80	11060-8.txt
Anatole France	18545	A Mummer's Tale	A-Mummer-s-Tale_18545	fetched		307372	8d17209dacf4df67c3430fb158bc185c9c1ccd3f14b46349bf06ed605e9cc689	18545.txt
Anatole France	18728	The Well of Saint Clare	The-Well-of-Saint-Clare_18728	fetched		339052	416ad19ac5efa1995850118f8fe6b2b0320c6686d42b4d5b5979e24dd25e2214	18728-0.txt
Anatole France	19488	The Life of Joan of Arc, Vol. 1 and 2	The-Life-of-Joan-of-Arc-Vol-1-and-2_19488	unavailable				
Anatole France	22059	Balthasar and Other Works - 1909	Balthasar-and-Other-Works-1909_22059	unavailable				
Anatole France	23219	Putois	Putois_23219	unavailable				
Anatole France	24010	The Gods are Athirst	The-Gods-are-Athirst_24010	fetched		465905	1eef0309f51f45cd23faaa21ce3839cb8da7f0a748c6f9bb812fbc297f99efa4	24010-8.txt
Anatole France	25405	Honey-Bee	Honey-Bee_25405	unavailable				
Anatole France	25406	Marguerite	Marguerite_25406	fetched		62678	2df68de272714017f745052fae63350fe61201bdd16f4e1456dc080c6b71a53f	25406-0.txt
Anatole France	25407	The Merrie Tales of Jacques Tournebroche	The-Merrie-Tales-of-Jacques-Tournebroche_25407	unavailable				
Anatole France	25408	Child Life in Town and Country	Child-Life-in-Town-and-Country_25408	unavailable				
Anatole France	25409	The Story of the Duchess of Cicogne and of Monsieur de Boulingrin	The-Story-of-the-Duchess-of-Cicogne-and-of-Monsieur-de-Boulingrin_25409	unavailable				
Anatole France	25410	The Miracle of the Great St. Nicolas	The-Miracle-of-the-Great-St-Nicolas_25410	unavailable				
Anatole France	25411	The Seven Wives of Bluebeard	The-Seven-Wives-of-Bluebeard_25411	unavailable				
Anatole France	28695	Our Children: Scenes from the Country and the Town	Our-Children-Scenes-from-the-Country-and-the-Town_28695	unavailable				
Anatole France	32596	The Revolt of the Angels	The-Revolt-of-the-Angels_32596	fetched		454771	e519e7569daf79040e09bed90489dff91d92480787577a5d126788a13427577b	32596.txt
Andre Gide	53226	Oscar Wilde, a study	Oscar-Wilde-a-study_53226	fetched		112549	d6e554251dc14745656b78c15adef0fb61e266688b3305790c05bcd9164c81a7	53226-0.txt
Andre Gide	60914	Prometheus Illbound	Prometheus-Illbound_60914	fetched		97857	1c5de76d268244ec386ac430b0818b9ff57ed7eed96dc1bdd8316083fd69a899	60914-0.txt
Andrew Carnegie	6411	Round the World	Round-the-World_6411	fetched		548098	97e30ef5004814f4fe2220324fa0f6583992c6b0ca715e8ba6cc9f8405ad2cf7	6411-8.txt
Andrew Carnegie	10253	The Gospel of Wealth	The-Gospel-of-Wealth_10253	unavailable				
Andrew Carnegie	17976	Autobiography of Andrew Carnegie	Autobiography-of-Andrew-Carnegie_17976	fetched		703043	aeb1854e1de25efa655be10676939b4bb6695d9ae1543f82608f676cfdb0a641	17976.txt
Andrew Carnegie	26131	James Watt	James-Watt_26131	fetched		357960	8c1c58fdd1ee934a62e4f847e1bcde7bb723f6306d166d80b063b0c7dc08f620	26131.txt
Andrew Carnegie	39790	An American Four-in-Hand in Britain	An-American-Four-in-Hand-in-Britain_39790	fetched		519393	ed12ba2e6fb840d782b0494d90e9ed72697328e9bd7e8731cd0b98a21542cc9a	39790.txt
Andrew Jackson	5016	State of the Union Addresses	State-of-the-Union-Addresses_5016	fetched		537698	d4cd02fb3f191a5654c5efd106157f29b19e778ca03bff5e25900d10683055e4	5016.txt
Andrew Jackson	17415	Money Island	Money-Island_17415	fetched		73950	2583e09be401720f91503babff92c37cd9f82f0bb3ad5e6adf8b97b721fb20ad	17415.txt
Anita Loos	56570	Breaking into the movies	Breaking-into-the-movies_56570	fetched		218456	02adfcc39e959c41ba8fb4764e3e2ccb95c688f0703849a69e33e7f290feebc1	56570-8.txt
Anita Loos	66829	"Gentlemen Prefer Blondes": The Illuminating Diary of a Professional Lady	Gentlemen-Prefer-Blondes-The-Illuminating-Diary-of-a-Professional-Lady_66829	fetched		218397	736fca9575e1b9e6017f507bb0c97ce28c6d2b733b676e95438aea383014c3a2	66829-0.txt
Anton Chekhov	1732	The Schoolmistress, and Other Stories	The-Schoolmistress-and-Other-Stories_1732	fetched		382605	57c70004bf6fda85da16204ce502878f90c43ff77d2e5e75c429fdbccd33a413	1732-0.txt
Anton Chekhov	1753	Swan Song	Swan-Song_1753	fetched		50788	bbbb7b3f09a7f47ea31fccfc55089510628f1f0b4f2666f0194b8939a0d7e961	1753-0.txt
Anton Chekhov	1754	The Sea-Gull	The-Sea-Gull_1754	fetched		125174	e981a95851d209f0853f31d3a15d5f708fa80985bd3e61e9108ae6d80b72d06c	1754-0.txt
Anton Chekhov	1755	Ivanoff: A Play	Ivanoff-A-Play_1755	unavailable				
Anton Chekhov	1756	Uncle Vanya: Scenes from Country Life in Four Acts	Uncle-Vanya-Scenes-from-Country-Life-in-Four-Acts_1756	unavailable				
Anton Chekhov	1883	The Wife, and Other Stories	The-Wife-and-Other-Stories_1883	fetched		455080	524b15eff59f83df72d76a3251fa2b94e9807af16f0057349efe1ce8bd7abea1	1883-0.txt
Anton Chekhov	1944	The Witch, and Other Stories	The-Witch-and-Other-Stories_1944	fetched		439442	c254ff58469e3fab36a77806828cbf64752961d89f9f749527ef7662e73b3485	1944-0.txt
Anton Chekhov	6408	Letters of Anton Chekhov to His Family and Friends	Letters-of-Anton-Chekhov-to-His-Family-and-Friends_6408	fetched		666998	575d7338381f706cbb1fdfc0ac2911ebb9d6605542de32baa19e51a50911cd77	6408-0.txt
Anton Chekhov	7986	Plays by Anton Chekhov, Second Series	Plays-by-Anton-Chekhov-Second-Series_7986	fetched		419064	f6b84ebb9004a28f9510f11f1b1f23b22b51ce0d391e895e2f6ff35f119ebb14	7986-0.txt
Anton Chekhov	12494	Note-Book of Anton Chekhov	Note-Book-of-Anton-Chekhov_12494	fetched		174239	a4a33b7702a1e476914e05d7b730d0a384c7f48e1016202fd4205e55aedb16bc	12494-8.txt
Anton Chekhov	13409	The Horse-Stealers and Other Stories	The-Horse-Stealers-and-Other-Stories_13409	fetched		398941	a580dc79c709d3378a50ec08109ede9e53ab4e0e170091ab5d3572f67187a0a5	13409.txt
Anton Chekhov	13412	The Schoolmaster and Other Stories	The-Schoolmaster-and-Other-Stories_13412	fetched		344103	73f04c839303ca85724c645282253955d190529f7eaeee94b71c97d23cc9ea15	13412-8.txt
Anton Chekhov	13413	The Party and Other Stories	The-Party-and-Other-Stories_13413	fetched		418529	dd77f71624ad22a4ed840ca7df51382244274543e9bec29b8e34748ca0089e00	13413-8.txt
Anton Chekhov	13414	Love, and Other Stories	Love-and-Other-Stories_13414	fetched		380987	28e431cbcc295c03c9511aaca6d3a2c8ecc7e8b25204f97537843bb8aa0052e7	13414-8.txt
Anton Chekhov	13415	The Lady with the Dog and Other Stories	The-Lady-with-the-Dog-and-Other-Stories_13415	fetched		423164	fdd03ea6c74a0d7cc32b35fa60b8e6de863b35424e128df0cb9ac30fef777e38	13415-8.txt
Anton Chekhov	13416	The Darling and Other Stories	The-Darling-and-Other-Stories_13416	fetched		424774	9dd50088485437f04c38a8315794a7730834e9d28dc3645eeba70e22e265aa5e	13416-8.txt
Anton Chekhov	13417	The Cook's Wedding and Other Stories	The-Cook-s-Wedding-and-Other-Stories_13417	fetched		368861	64c43e6e4c6def48df5ab258c676a968759d324beec70670abfa198dc35a4519	13417-8.txt
Anton Chekhov	13418	The Chorus Girl and Other Stories	The-Chorus-Girl-and-Other-Stories_13418	fetched		428600	96ad280d244e619bdcc9c449355c59206d0de50d79e3d4809be4a6f423b5f5a7	13418-0.txt
Anton Chekhov	13419	The Bishop and Other Stories	The-Bishop-and-Other-Stories_13419	fetched		455839	ebb107fde2041c5b95741bf16e2ce4cbc24f50e44de67810e7d85a134faf56d5	13419-8.txt
Anton Chekhov	13505	The Duel and Other Stories	The-Duel-and-Other-Stories_13505	fetched		435773	2e6c617f5ec870edc263e45efad60d30b21a61b3d92968c787d67ef684ea3e38	13505.txt
Anton Chekhov	23055	The Slanderer	The-Slanderer_23055	unavailable				
Anton Chekhov	27411	The House with the Mezzanine and Other Stories	The-House-with-the-Mezzanine-and-Other-Stories_27411	fetched		368146	2ae34eb3a6db0b3463cc3718d925e04dff0e834730ec7f7b04ae63688dad6cfb	27411-8.txt
Anton Chekhov	55283	The Bet, and other stories	The-Bet-and-other-stories_55283	fetched		331939	5c7bd9a1daf75989a0d61ae17d0d6225db758edc93bb1b8f8668ae6340e9a9fa	55283-8.txt
Anton Chekhov	55307	The Black Monk, and Other Stories	The-Black-Monk-and-Other-Stories_55307	fetched		411740	94a61f82ffe8a8f7a864b6410c3edbf0145d71ce0236f366694ebe80e1b7f2c3	55307-8.txt
Anton Chekhov	55351	The Three Sisters	The-Three-Sisters_55351	unavailable				
Artemus Ward	3271	The Complete Works of Artemus Ward — Part 1: Essays, Sketches, and Letters	The-Complete-Works-of-Artemus-Ward-Part-1-Essays-Sketches-and-Letters_3271	fetched		348958	00998b314a2e40ce71a066da80001644adf40c88d0308117a1ed3751b0ea4987	3271.txt
Artemus Ward	3272	The Complete Works of Artemus Ward — Part 2: War	The-Complete-Works-of-Artemus-Ward-Part-2-War_3272	fetched		109051	e2f39afeef6cf4723cf0f9aa00628248e82910873a05e70dbbf6d95b5ede5822	3272.txt
Artemus Ward	3273	The Complete Works of Artemus Ward — Part 3: Stories and Romances	The-Complete-Works-of-Artemus-Ward-Part-3-Stories-and-Romances_3273	fetched		73353	d393c094bbb66b7fefcfc279216fc47fc96213c288531b982ea4072a255a01fd	3273.txt
Artemus Ward	3274	The Complete Works of Artemus Ward — Part 4: To California and Return	The-Complete-Works-of-Artemus-Ward-Part-4-To-California-and-Return_3274	fetched		119217	dfdfda4f3526aa8ea99bcd4eff9c5b2f13ab170a0efda3973bb69c2a69bca7e1	3274.txt
Artemus Ward	3275	The Complete Works of Artemus Ward — Part 5: The London Punch Letters	The-Complete-Works-of-Artemus-Ward-Part-5-The-London-Punch-Letters_3275	fetched		84602	0d8d76608e317646bf97d8fcd6c47bced973f4cfc76df1ced7dacb3db9cb73b1	3275.txt
Artemus Ward	3276	The Complete Works of Artemus Ward — Part 6: Artemus Ward's Panorama	The-Complete-Works-of-Artemus-Ward-Part-6-Artemus-Ward-s-Panorama_3276	fetched		86364	ebcda4526119f5abd3234b2d7e3bcaded3c7bceba420e677ceed94e47a22cb50	3276.txt
Artemus Ward	3277	The Complete Works of Artemus Ward — Part 7: Miscellaneous	The-Complete-Works-of-Artemus-Ward-Part-7-Miscellaneous_3277	fetched		120403	be09b948d8b50d9e317045a54285116c04e178cd6331de350449bbd3b9f64d98	3277.txt
Artemus Ward	6946	The Complete Works of Artemus Ward (HTML edition)	The-Complete-Works-of-Artemus-Ward-HTML-edition_6946	unavailable				
Arthur Balfour	57773	Theism and Humanism	Theism-and-Humanism_57773	unavailable				
Arthur Balfour	68219	Decadence	Decadence_68219	unavailable				
Arthur Conan Doyle	108	The Return of Sherlock Holmes	The-Return-of-Sherlock-Holmes_108	fetched		653587	4da63e0998821e9d7f8a4c587d30e1cad2cb0c21a58f8631956ac9b719b36ae8	108-0.txt
Arthur Conan Doyle	126	The Poison Belt	The-Poison-Belt_126	fetched		187678	f37e5759e72a42c09bd0af0a1c4be4dc0da296368ced6936c978d1b4204a5d05	126.txt
Arthur Conan Doyle	139	The Lost World	The-Lost-World_139	fetched		451813	f6b39bd6c79270d117e0a4e9a8814628e4185d356a0a6d6bd7116e74c389b7d5	139.txt
Arthur Conan Doyle	221	The Return of Sherlock Holmes	The-Return-of-Sherlock-Holmes_221	fetched		653988	2c1a65c6994803f306e590fa92916d0dc0b7d954336b49d9c6a45b74ee212da9	221-0.txt
Arthur Conan Doyle	244	A Study in Scarlet	A-Study-in-Scarlet_244	fetched		272277	af0f6c590ca3901b3f61d5b90acac1ac16abc83e50b8541c9f17aff079829d96	244-0.txt
Arthur Conan Doyle	290	The Stark Munro Letters	The-Stark-Munro-Letters_290	unavailable				
Arthur Conan Doyle	294	The Captain of the Polestar, and Other Tales	The-Captain-of-the-Polestar-and-Other-Tales_294	fetched		496275	8f25f23888b6069f910c7ae74cd5388eb3d90ccc03cd1dc372dfb41a85e13a8c	294-0.txt
Arthur Conan Doyle	355	The Parasite: A Story	The-Parasite-A-Story_355	unavailable				
Arthur Conan Doyle	356	Beyond the City	Beyond-the-City_356	fetched		237596	46f9dfbf9a6c8b7f5af74ba9c4c0370b2df8611203a427cbad9a756d616d05ac	356-0.txt
Arthur Conan Doyle	423	Round the Red Lamp: Being Facts and Fancies of Medical Life	Round-the-Red-Lamp-Being-Facts-and-Fancies-of-Medical-Life_423	unavailable				
Arthur Conan Doyle	439	The Vital Message	The-Vital-Message_439	fetched		189482	4cfa68c78848fccfa698d1f669ea0cea0055ca0ff724250ac7213b1959fab4cf	439.txt
Arthur Conan Doyle	537	Tales of Terror and Mystery	Tales-of-Terror-and-Mystery_537	fetched		440349	45491fc47d00ec1d71c7729da4005d9b5d8eb0d2873a181607d3d512dd4ac919	537.txt
Arthur Conan Doyle	834	The Memoirs of Sherlock Holmes	The-Memoirs-of-Sherlock-Holmes_834	fetched		510601	102dacb09661c6b2c84066be7c55c0877185254df85342efff4383e6ce674fb7	834-0.txt
Arthur Conan Doyle	903	The White Company	The-White-Company_903	fetched		860818	a64106a5ec34554eb3dabf402c715904a76ff19103c444798a8e12f8c85eb232	903-0.txt
Arthur Conan Doyle	1638	The New Revelation	The-New-Revelation_1638	fetched		135279	bb8cade9e4f8ae4621fc27e1b735eb7d868ec0c77ba19e652c594a0f6cc6a3bb	1638.txt
Arthur Conan Doyle	1644	The Adventures of Gerard	The-Adventures-of-Gerard_1644	fetched		381692	22b9ba5e5eb8dbc1d3937087f6701bf62962c0f8b4b98664f26f32eef3731610	1644-0.txt
Arthur Conan Doyle	1661	The Adventures of Sherlock Holmes	The-Adventures-of-Sherlock-Holmes_1661	fetched		594951	87a68129bb1dd7c2eecca7a98f97c27bd507d9901a5e1115de765745a127a82e	1661-8.txt
Arthur Conan Doyle	2097	The Sign of the Four	The-Sign-of-the-Four_2097	fetched		257693	940b404710fc5cc8b3e9b4d19f91c12d8b1657f960eda9dea65a049b3ca05220	2097.txt
Arthur Conan Doyle	2343	The Adventure of Wisteria Lodge	The-Adventure-of-Wisteria-Lodge_2343	fetched		84022	077e62bb3fa14c90eda46b736f5dadf8bc5a62c84e7536ef5cb273735b14d796	2343.txt
Arthur Conan Doyle	2344	The Adventure of the Cardboard Box	The-Adventure-of-the-Cardboard-Box_2344	fetched		67058	0e304912b8754bbc64decf8b2b41bd1bc21223be2d096ef5e429a422d2902355	2344.txt
Arthur Conan Doyle	2345	The Adventure of the Red Circle	The-Adventure-of-the-Red-Circle_2345	fetched		60854	203d1bbbab3e64d01af3861b5e226f45367d60b46bcce48117fd35992c29f0ab	2345.txt
Arthur Conan Doyle	2346	The Adventure of the Bruce-Partington Plans	The-Adventure-of-the-Bruce-Partington-Plans_2346	fetched		81036	e368a3b698d50fa3823069bcf7c02bf6e6f9b9b66aad61ef41192cc69a6b23c4	2346.txt
Arthur Conan Doyle	2347	The Adventure of the Dying Detective	The-Adventure-of-the-Dying-Detective_2347	fetched		52387	ecb70dc59a206c07e18dba482c7072ad5c7659814f5fd59132e98c279e76ce1c	2347.txt
Arthur Conan Doyle	2348	The Disappearance of Lady Frances Carfax	The-Disappearance-of-Lady-Frances-Carfax_2348	fetched		63364	33fc0bcf6f56dab795e3fa49ce9538f51d258a2f27d75eee2ff77cdbedbe201d	2348.txt
Arthur Conan Doyle	2349	The Adventure of the Devil's Foot	The-Adventure-of-the-Devil-s-Foot_2349	fetched		76590	796b5a1430e4bd4ddba758670e3c50100f88b4b0215e306a9e1b64e1b1403a96	2349.txt
Arthur Eddington	29782	Space, Time and Gravitation: An Outline of the General Relativity Theory	Space-Time-and-Gravitation-An-Outline-of-the-General-Relativity-Theory_29782	unavailable				
Arthur Eddington	59248	The Mathematical Theory of Relativity	The-Mathematical-Theory-of-Relativity_59248	fetched		870801	6bdcd08666755d9930ee225cc953707d4fa5a8df48170bf00d874d007b2c0004	59248-8.txt
Arthur Schopenhauer	10714	The Essays of Arthur Schopenhauer; The Art of Literature	The-Essays-of-Arthur-Schopenhauer-The-Art-of-Literature_10714	unavailable				
Arthur Schopenhauer	10715	The Essays of Arthur Schopenhauer; Counsels and Maxims	The-Essays-of-Arthur-Schopenhauer-Counsels-and-Maxims_10715	unavailable				
Arthur Schopenhauer	10731	The Essays of Arthur Schopenhauer; the Art of Controversy	The-Essays-of-Arthur-Schopenhauer-the-Art-of-Controversy_10731	unavailable				
Arthur Schopenhauer	10732	The Essays of Arthur Schopenhauer; Studies in Pessimism	The-Essays-of-Arthur-Schopenhauer-Studies-in-Pessimism_10732	unavailable				
Arthur Schopenhauer	10739	The Essays of Arthur Schopenhauer; On Human Nature	The-Essays-of-Arthur-Schopenhauer-On-Human-Nature_10739	unavailable				
